NTD ID,Agency Name,City,State,Primary UZA Name,UZA Area SQ Miles,UZA Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
50004,City of La Crosse (MTU) - Municipal Transit Utility,La Crosse,WI,"La Crosse, WI--MN",42.24,98872,847043.0,847043.0,713727.0,713727.0,713727.0,735888.0,746948.0,943006.0,943006.0,964105.0,1025070.0,977380.0,1029818.0,1090840.0,1126416.0,1129393.0,1165174.0,1294788.0,1275121.0,1312074.0,1326490.0,1223299.0,1229410.0,1223182.0,1128992.0,1059472.0,1025797.0,980865.0,923030.0,562145.0,524717.0,606371.0,685372.0
50005,City of Madison - Metro Transit,Madison,WI,"Madison, WI",149.7,450305,9550893.0,9303342.0,9772125.0,9904380.0,9794080.0,9970109.0,10542100.0,10318917.0,10350480.0,10315838.0,10450871.0,11144325.0,11183979.0,11218883.0,11757832.0,12306641.0,12952874.0,13719186.0,13877740.0,13894808.0,15192912.0,14852159.0,15001760.0,15492317.0,14632229.0,13584517.0,13108095.0,13385628.0,12969815.0,4755375.0,5458011.0,8379362.0,9514620.0
50006,"City of Racine, Wisconsin - Transit",Racine,WI,"Racine, WI",52.26,134877,2390520.0,2405948.0,2546028.0,,2443302.0,2406539.0,1993801.0,1700522.0,2241851.0,2120427.0,1989090.0,1812512.0,1566459.0,1498667.0,1520634.0,1534114.0,1476489.0,1516149.0,1428438.0,1455028.0,1571354.0,1460181.0,1395324.0,1474670.0,1364547.0,1257983.0,1211699.0,1160864.0,1041115.0,681778.0,518515.0,618997.0,1037031.0
50008,Milwaukee County (MCTS) - Transportation - Transit,Milwaukee,WI,"Milwaukee, WI",463.68,1306795,55944403.0,57912749.0,54302136.0,56019249.0,56496798.0,59988056.0,69285668.0,71218103.0,68901799.0,71683401.0,71249593.0,64033885.0,58200166.0,54779505.0,51481937.0,48972262.0,46599318.0,51844882.0,47972057.0,43327833.0,44886663.0,45717441.0,42613675.0,41493419.0,39756017.0,40709350.0,35053133.0,30884640.0,29423783.0,18278877.0,15998420.0,18849230.0,22735042.0
50096,City of Waukesha - Transit Commission,Waukesha,WI,"Milwaukee, WI",463.68,1306795,544943.0,585622.0,604461.0,645351.0,717485.0,676377.0,738841.0,733560.0,713296.0,753364.0,789191.0,807591.0,1323876.0,1266816.0,1290095.0,1355506.0,1411129.0,1445568.0,1245419.0,1207935.0,1260467.0,1276994.0,1206354.0,1145463.0,1116971.0,1061902.0,1023938.0,996662.0,920281.0,484552.0,435479.0,464344.0,466611.0
50160,County of Washington - Transit,West Bend,WI,"Milwaukee, WI",463.68,1306795,,,,,,,,,,45042.0,44975.0,55942.0,109689.0,138767.0,150659.0,170089.0,189303.0,209386.0,196509.0,205681.0,227138.0,220476.0,210524.0,205875.0,196563.0,183521.0,171597.0,170354.0,161301.0,85920.0,85262.0,95599.0,93080.0
50161,Ozaukee County (OCTS) - Transit ,Port Washington,WI,"Milwaukee, WI",463.68,1306795,,,,,,,,,,211608.0,142174.0,173778.0,172059.0,164878.0,173693.0,187296.0,187206.0,202955.0,182732.0,188181.0,193951.0,208341.0,212920.0,224407.0,201051.0,221914.0,218786.0,204287.0,181381.0,77458.0,74398.0,86761.0,91008.0
55312,City of Milwaukee (MSS) - Operations / Public Works,Milwaukee,WI,"Milwaukee, WI",463.68,1306795,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,156683.0,760321.0,261303.0,301170.0,372107.0,494445.0
50010,METRO Regional Transit Authority (METRO),Akron,OH,"Akron, OH",300.64,541879,5952517.0,6245103.0,6071131.0,5438446.0,5082442.0,5413933.0,5584144.0,6282887.0,6006391.0,8218842.0,6361488.0,6718452.0,6250707.0,5778658.0,5713927.0,5765336.0,5502626.0,5715367.0,5023042.0,5026702.0,5283243.0,5472390.0,5427929.0,5458283.0,5321698.0,5176363.0,5151011.0,5142955.0,5418121.0,3299724.0,3056981.0,3658170.0,4324674.0
50021,Portage Area Regional Transportation Authority (PARTA),Kent,OH,"Akron, OH",300.64,541879,,,,,,68454.0,,79815.0,132533.0,156773.0,166345.0,166823.0,229253.0,959595.0,1253418.0,1270118.0,1362575.0,1425550.0,1491764.0,1529327.0,1568086.0,1532275.0,1547281.0,1534213.0,1539770.0,1291789.0,1254670.0,1223028.0,1156126.0,437979.0,384579.0,634574.0,904481.0
50011,Stark Area Regional Transit Authority (SARTA),Canton,OH,"Canton, OH",180.19,295319,1697013.0,1680230.0,1064450.0,1188316.0,1021506.0,785136.0,747474.0,1352719.0,1720505.0,1720862.0,1444464.0,1818941.0,1824647.0,1998427.0,2028598.0,2162168.0,2270003.0,2451918.0,2165134.0,2108333.0,2437459.0,2658900.0,2691030.0,2804514.0,2694667.0,2512635.0,2423567.0,2451284.0,2330539.0,1334801.0,1183592.0,1223686.0,1387558.0
50015,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,OH,"Cleveland, OH",713.81,1712178,66760861.0,58483064.0,53997595.0,60249495.0,58289699.0,64858051.0,66797056.0,66239084.0,67653805.0,63561916.0,60093950.0,55744904.0,59641790.0,57868273.0,65542234.0,69199174.0,60187823.0,56667452.0,45612053.0,42419301.0,46210832.0,48234103.0,49206289.0,49245884.0,47021540.0,44285601.0,39562839.0,35150711.0,32171825.0,16862459.0,15872963.0,19081613.0,22415370.0
50117,Laketran,Painesville,OH,"Cleveland, OH",713.81,1712178,360866.0,393130.0,444561.0,488369.0,515331.0,573911.0,629851.0,739269.0,845279.0,893981.0,933000.0,926762.0,906792.0,981244.0,1044926.0,980735.0,962892.0,985467.0,816252.0,688517.0,712568.0,756358.0,726166.0,728029.0,722222.0,736901.0,727711.0,723459.0,707856.0,424154.0,435644.0,528911.0,628642.0
50198,Medina County (MCPT) - Medina County Public Transit,Medina,OH,"Cleveland, OH",713.81,1712178,,,,,,,,,,,,,,,,,42536.0,43363.0,48913.0,42103.0,49868.0,111304.0,99841.0,64829.0,67479.0,58614.0,74163.0,79987.0,77844.0,60596.0,64427.0,63131.0,70136.0
50016,Central Ohio Transit Authority (COTA),Columbus,OH,"Columbus, OH",516.16,1567254,17611702.0,18146121.0,16689614.0,18114177.0,17633769.0,17655065.0,17868708.0,18432513.0,18911146.0,18859343.0,18533833.0,16337485.0,15785147.0,14703006.0,14789546.0,15010219.0,14969847.0,16662310.0,17446736.0,17273168.0,19023930.0,18692312.0,18749506.0,19327199.0,19202529.0,18827815.0,18688788.0,19205244.0,19430144.0,10492348.0,9142214.0,10275316.0,11526490.0
50191,Mid-Ohio Regional Planning Commission (MORPC) - Programming Department,Columbus,OH,"Columbus, OH",516.16,1567254,,,,,,,,,,,,,,,,,,,,,,,95879.0,87748.0,76104.0,77764.0,76780.0,69006.0,68688.0,35841.0,24485.0,33496.0,43707.0
50199,Delaware County Transit Board (DCT),Delaware,OH,"Columbus, OH",516.16,1567254,,,,,,,,,,,,,,,,,,,,,,70263.0,71583.0,68251.0,81501.0,84651.0,78329.0,70700.0,73177.0,41605.0,72927.0,104164.0,118332.0
50017,Greater Dayton Regional Transit Authority (GDRTA),Dayton,OH,"Dayton, OH",319.89,674046,13381593.0,13707425.0,11728338.0,12212206.0,14503339.0,15408426.0,14771821.0,14534718.0,14604303.0,14741133.0,14901825.0,13638612.0,13749253.0,12709962.0,12053923.0,12695329.0,10850761.0,10564892.0,10390103.0,8824274.0,9365401.0,10068819.0,9742574.0,10718387.0,10348856.0,9973237.0,9072280.0,9128764.0,9416615.0,6061404.0,5314926.0,5666081.0,6578178.0
50165,Greene County Transit Board (Greene CATS),Xenia,OH,"Dayton, OH",319.89,674046,,,,,,,,,,,,90460.0,106424.0,109631.0,108872.0,119900.0,126803.0,146235.0,141459.0,134593.0,158741.0,181181.0,178003.0,178474.0,181054.0,192046.0,185435.0,180822.0,126340.0,84820.0,85508.0,71679.0,63424.0
50169,"Miami County, Ohio (MCPT)",Troy,OH,"Dayton, OH",319.89,674046,,,,,,,,,,,,59529.0,,52842.0,48644.0,70441.0,51419.0,55609.0,51971.0,59302.0,44284.0,41643.0,40012.0,41100.0,39560.0,40314.0,44296.0,43820.0,43924.0,33010.0,38227.0,40787.0,42294.0
50022,Toledo Area Regional Transit Authority (TARTA),Toledo,OH,"Toledo, OH--MI",240.71,497952,6011749.0,5917730.0,5751806.0,5020337.0,4692216.0,4536326.0,5146176.0,4342563.0,4603137.0,4593672.0,4388646.0,3615004.0,4431255.0,5137019.0,5688718.0,6245726.0,5765614.0,6957937.0,7168815.0,3518460.0,3357486.0,3415007.0,3448749.0,3224145.0,3087521.0,3060545.0,2833310.0,2550558.0,2007259.0,1167051.0,1577865.0,1971693.0,1891108.0
50024,Western Reserve Transit Authority (WRTA),Youngstown,OH,"Youngstown, OH",195.96,320901,1548656.0,1548656.0,1368635.0,1367809.0,1367809.0,1162547.0,1162880.0,1161359.0,1389999.0,1389353.0,1362863.0,1361051.0,1105956.0,1509602.0,1426804.0,1541637.0,1173929.0,1310472.0,1707004.0,1165924.0,1431798.0,1858107.0,1478794.0,1610193.0,1547581.0,1484416.0,1515841.0,1455301.0,1509845.0,922279.0,942791.0,1330784.0,2015081.0
50025,Duluth Transit Authority (DTA),Duluth,MN,"Duluth, MN--WI",66.87,119411,3599615.0,3438089.0,3456210.0,3245594.0,3106975.0,3272840.0,3119835.0,3073983.0,3030966.0,3046353.0,3176273.0,3075219.0,2799011.0,2673791.0,2734545.0,2716680.0,2878517.0,3244277.0,3198683.0,3196677.0,3289764.0,3288180.0,3220810.0,3135332.0,3081885.0,2835047.0,2817089.0,2794941.0,2683183.0,1814742.0,1484409.0,1900040.0,2160263.0
50026,City of Moorhead - Mass Transit,Moorhead,MN,"Fargo, ND--MN",77.73,216214,384281.0,364262.0,,371955.0,355872.0,374932.0,370808.0,361296.0,326655.0,325974.0,321947.0,314238.0,299310.0,280279.0,319746.0,344824.0,356732.0,,398095.0,382658.0,441147.0,443777.0,460662.0,490478.0,469431.0,455839.0,462761.0,532330.0,492839.0,,370615.0,351795.0,383279.0
80003,City of Fargo (MATBUS) - Transit Department,Fargo,ND,"Fargo, ND--MN",77.73,216214,621932.0,621932.0,547037.0,557719.0,558204.0,,,486873.0,401160.0,477483.0,482166.0,558504.0,567766.0,775813.0,878519.0,948935.0,1017202.0,0.0,1537074.0,1627905.0,1831438.0,1659236.0,1735693.0,1795445.0,1679355.0,1538424.0,1473802.0,1491682.0,1396884.0,885604.0,835041.0,889763.0,917203.0
50027,Metro Transit ,Minneapolis,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,65376748.0,66303403.0,66598023.0,65562037.0,61109874.0,61905288.0,62065357.0,66048771.0,71874147.0,73477709.0,73347859.0,69589375.0,67235776.0,56901430.0,69698813.0,73356649.0,76966724.0,81835735.0,76343042.0,78048647.0,80886890.0,81053506.0,81368753.0,84535513.0,85832184.0,82624619.0,81927425.0,80653405.0,77927237.0,35904964.0,32861129.0,38794641.0,44977111.0
50154,Metropolitan Council (MC) - Metropolitan Transportation Services,Minneapolis,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,4656399.0,4959220.0,4118294.0,4426808.0,4981938.0,9343187.0,10218070.0,10583866.0,10736247.0,11742697.0,12042965.0,12242788.0,11511494.0,11207465.0,11971028.0,11161810.0,2995161.0,3097691.0,2950005.0,2763230.0,5244395.0,2644787.0,3074531.0,3377942.0,3873061.0
50515,University of Minnesota (UMN) - Parking and Transportation Services,Minneapolis,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,,,,,,,,,,,,,,,,,3201892.0,3724133.0,4045807.0,3954752.0,4087451.0,3112774.0,255825.0,2027153.0,2253150.0
50516,City of Plymouth - Public Works - Transit,Minneapolis,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,,,,,,,,,,,,,,,,,500928.0,505826.0,517931.0,519337.0,522724.0,147835.0,87879.0,133266.0,180874.0
50517,City of Maple Grove (MGT) - Engineering Department,Maple Grove,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,,,,,,,,,,,,,,,,,46927.0,55826.0,50447.0,45632.0,44599.0,21068.0,24303.0,35322.0,38514.0
50518,SouthWest Transit (SWT),Eden Prairie,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,,,,,,,,,,,,,,,,,1125823.0,1246090.0,1148833.0,1125075.0,1107455.0,249678.0,209960.0,373062.0,446391.0
50519,Minnesota Valley Transit Authority (MVTA),Burnsville,MN,"Minneapolis--St. Paul, MN",1014.79,2914866,,,,,,,,,,,,,,,,,,,,,,,,,2965964.0,2635587.0,2653964.0,2619791.0,2547655.0,782103.0,620230.0,999615.0,1232935.0
50028,St. Cloud Metropolitan Transit Commission,Saint Cloud,MN,"St. Cloud, MN",53.97,117638,1674673.0,1784626.0,1688327.0,1637832.0,1689664.0,1680310.0,1634396.0,1679499.0,1596579.0,1615748.0,1568050.0,1629217.0,1659194.0,1805360.0,1854395.0,1967633.0,2029789.0,2323434.0,2381444.0,2414575.0,2438073.0,2376732.0,2372625.0,2334191.0,2232804.0,2130759.0,1941060.0,1810017.0,1680763.0,1081615.0,786809.0,726520.0,774825.0
50029,Bay Metropolitan Transit Authority (BMTA),Bay City,MI,"Bay City, MI",39.93,68472,700394.0,590416.0,616425.0,625970.0,619626.0,551000.0,542165.0,556600.0,591300.0,611000.0,655600.0,617300.0,626372.0,592728.0,580982.0,578317.0,610980.0,644491.0,610898.0,585891.0,575978.0,620342.0,619925.0,548766.0,553603.0,542078.0,535633.0,525887.0,509917.0,256257.0,96957.0,228564.0,290244.0
50031,Suburban Mobility Authority for Regional Transportation (SMART),Detroit,MI,"Detroit, MI",1284.83,3776890,11959153.0,9503985.0,9832713.0,10145202.0,9808912.0,9858630.0,9677215.0,9048286.0,10289824.0,11598290.0,12731088.0,11640559.0,9205004.0,9748883.0,10610446.0,11725487.0,11849113.0,12825481.0,13555982.0,12194271.0,11405960.0,11379228.0,10114794.0,9906717.0,9798638.0,9426956.0,8614722.0,8577077.0,9038149.0,7647955.0,3249516.0,4430455.0,4827519.0
50119,City of Detroit (DDOT) - Transportation,Detroit,MI,"Detroit, MI",1284.83,3776890,80886653.0,75762094.0,66419318.0,61478828.0,57027220.0,46303648.0,54628537.0,55353407.0,42318646.0,44042397.0,41435881.0,39965400.0,38032201.0,34721678.0,35607433.0,37281540.0,35402314.0,38036640.0,38864643.0,36657274.0,35907731.0,33021811.0,31181285.0,25405053.0,24183867.0,27416184.0,24894081.0,23827170.0,22751799.0,18705653.0,8828405.0,8812457.0,10471273.0
50141,Detroit Transportation Corporation (DTC),Detroit,MI,"Detroit, MI",1284.83,3776890,3180640.0,2533813.0,2518916.0,2393830.0,1871324.0,2048852.0,1710988.0,1989104.0,762979.0,1485856.0,2197164.0,2186563.0,1267927.0,922644.0,1340646.0,2307909.0,2307804.0,2315395.0,1941501.0,2161440.0,2328131.0,2388280.0,2331655.0,2150068.0,2442031.0,2286383.0,2212661.0,1952505.0,1735852.0,998823.0,0.0,57099.0,608256.0
50193,Michigan Department of Transportation,Lansing,MI,"Detroit, MI",1284.83,3776890,,,,,,,,,,,,,,,,,,,,,,1164251.0,1183168.0,1240344.0,1238351.0,1189241.0,1176718.0,902693.0,871514.0,305108.0,203740.0,216287.0,239815.0
50213,M-1 Rail,Detroit,MI,"Detroit, MI",1284.83,3776890,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,719611.0,1192110.0,1169213.0,446118.0,6568.0,562821.0,938611.0
50032,Mass Transportation Authority (MTA),Flint,MI,"Flint, MI",205.46,298964,3425482.0,4411899.0,6713351.0,6488182.0,5505100.0,5455370.0,5716451.0,6524581.0,6892547.0,7050018.0,6613055.0,5795911.0,3381094.0,3991949.0,4740085.0,5314862.0,5279063.0,6139042.0,5823502.0,5793985.0,6238463.0,6172412.0,6170361.0,5620299.0,5490302.0,5287580.0,5071813.0,4769203.0,4784585.0,2864300.0,2033506.0,2586161.0,2913347.0
50033,Interurban Transit Partnership (ITP),Grand Rapids,MI,"Grand Rapids, MI",274.36,605666,3779947.0,3618962.0,3908217.0,3515708.0,3299279.0,3473465.0,3636856.0,3798746.0,4272061.0,4643034.0,5203625.0,5597857.0,5825836.0,5676898.0,6468365.0,7461775.0,8192599.0,9078469.0,9336708.0,9773397.0,10817509.0,11980418.0,12506289.0,12524771.0,11961912.0,11446068.0,10972970.0,10466068.0,10472095.0,6722099.0,4128808.0,5514573.0,6042030.0
50034,City of Jackson Transportation Authority (JATA),Jackson,MI,"Jackson, MI",52.03,84307,803806.0,830405.0,862000.0,867984.0,804671.0,759476.0,717877.0,716262.0,704355.0,720703.0,792639.0,728863.0,685861.0,645530.0,707942.0,675478.0,554940.0,561373.0,558354.0,602882.0,626068.0,593202.0,574691.0,588701.0,588588.0,549026.0,522712.0,510706.0,516837.0,372664.0,286929.0,314273.0,316935.0
50035,Central County Transportation Authority (CCTA),Kalamazoo,MI,"Kalamazoo, MI",109.46,204562,1689938.0,1697811.0,1574601.0,1528654.0,1490014.0,1497700.0,1473575.0,2040919.0,2146999.0,2126442.0,2343907.0,2616620.0,2965102.0,2898972.0,2923587.0,2896726.0,3012530.0,3017998.0,3078197.0,2666268.0,2774129.0,3032359.0,3134090.0,3169253.0,2936975.0,2039221.0,2899511.0,2835523.0,2766146.0,1956058.0,1447722.0,1473923.0,1799216.0
50036,Capital Area Transportation Authority (CATA),Lansing,MI,"Lansing, MI",155.83,318300,5295101.0,5388786.0,4527280.0,4246554.0,3814076.0,3950562.0,4091687.0,4492846.0,4958542.0,6477583.0,8288052.0,8678866.0,8706411.0,8688275.0,9354777.0,10029008.0,10683030.0,11311664.0,11373828.0,11346906.0,11821135.0,11861560.0,11868880.0,11584826.0,11070174.0,10804538.0,10241340.0,10384586.0,11049330.0,7306550.0,3030644.0,5399227.0,7633877.0
50039,Saginaw Transit Authority Regional Service (STARS),Saginaw,MI,"Saginaw, MI",65.73,116058,1373927.0,1470924.0,1186149.0,1186149.0,,1183926.0,1183822.0,1146493.0,1813338.0,,941238.0,1026758.0,900383.0,790430.0,642585.0,713595.0,796951.0,1013944.0,1054559.0,1013269.0,1072364.0,1032242.0,945551.0,988376.0,1097460.0,709332.0,608591.0,536890.0,594217.0,372269.0,249818.0,551104.0,477324.0
50040,Ann Arbor Area Transportation Authority (AAATA),Ann Arbor,MI,"Ann Arbor, MI",143.45,317689,4219735.0,4199798.0,4128559.0,4084556.0,4093771.0,4152817.0,4222730.0,4351214.0,4314826.0,4525250.0,4409307.0,4475765.0,4288861.0,4411753.0,4890761.0,5526460.0,5677503.0,6179439.0,6255314.0,5955750.0,6152518.0,6606838.0,6760881.0,6736344.0,6689843.0,6653770.0,6948990.0,7166843.0,6963597.0,3936319.0,1968945.0,3653122.0,4680565.0
50158,"University of Michigan Parking and Transportation Services (UMTS) - Logisitics, Transportation & Parking",Ann Arbor,MI,"Ann Arbor, MI",143.45,317689,,,,,,,,,,4176390.0,4190822.0,4092942.0,4414443.0,4661209.0,5282764.0,5682304.0,5827942.0,5846091.0,5927027.0,6366518.0,6750964.0,7275257.0,7263234.0,7298384.0,7256729.0,6655604.0,7352383.0,7669071.0,7355679.0,5718494.0,1181645.0,4256925.0,5308822.0
50043,City of Evansville (METS) - Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN",112.75,206855,1618811.0,1723568.0,1343815.0,1322556.0,1311504.0,1328060.0,1281271.0,1236559.0,1360602.0,1387388.0,1357314.0,1385768.0,1385720.0,1385444.0,42760.0,0.0,1703380.0,1637089.0,1880167.0,2331220.0,2489507.0,2086715.0,1926472.0,2117039.0,2025495.0,1810837.0,1561587.0,1475509.0,1273611.0,740693.0,722004.0,823586.0,906183.0
50044,Fort Wayne Public Transportation Corporation (FWPTC),Fort Wayne,IN,"Fort Wayne, IN",163.6,335934,1764077.0,1480467.0,1324177.0,1326835.0,1324274.0,1497557.0,1497557.0,1507268.0,1724120.0,1343901.0,1412223.0,1435642.0,1554085.0,1647826.0,1758336.0,1935587.0,1983424.0,2113297.0,1837479.0,1931933.0,2008852.0,2108954.0,2035378.0,2051014.0,1969599.0,1869566.0,1780659.0,1767061.0,1676800.0,1104835.0,1286707.0,1328482.0,1561932.0
50045,Gary Public Transportation Corporation (GPTC),Gary,IN,"Chicago, IL--IN",2337.89,8671746,2025132.0,2069287.0,2527961.0,2865221.0,2085304.0,2112740.0,2348215.0,2196114.0,2324806.0,1812902.0,1734209.0,1304092.0,1288619.0,1519967.0,1483694.0,771220.0,945321.0,900950.0,777632.0,909713.0,660274.0,693519.0,719184.0,757912.0,781654.0,786362.0,765425.0,800638.0,793716.0,505733.0,438757.0,384357.0,460489.0
50066,Chicago Transit Authority (CTA),Chicago,IL,"Chicago, IL--IN",2337.89,8671746,540646178.0,508719618.0,463193591.0,475715861.0,442226223.0,444819640.0,439264706.0,445313180.0,466735403.0,479586574.0,484820801.0,485225048.0,474742925.0,474750702.0,492254103.0,494729137.0,499544307.0,526336459.0,521241837.0,516873050.0,531968639.0,545577917.0,529230291.0,514216813.0,515964831.0,497704252.0,479435218.0,468067963.0,455743541.0,197499793.0,195980563.0,243538803.0,279146501.0
50104,Northern Indiana Commuter Transportation District (NICTD),Chesterton,IN,"Chicago, IL--IN",2337.89,8671746,2666526.0,2585100.0,2531169.0,2588000.0,2603830.0,3315759.0,3384439.0,3369557.0,3485089.0,3611257.0,3771593.0,3590060.0,3573571.0,3544188.0,3802391.0,4208190.0,4245922.0,4180380.0,3885073.0,3714356.0,3706676.0,3668098.0,3606926.0,3614252.0,3617266.0,3504080.0,3455842.0,3400197.0,3283603.0,995049.0,1024745.0,1406686.0,1526836.0
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Arlington Heights,IL,"Chicago, IL--IN",2337.89,8671746,40148819.0,39307572.0,38231418.0,36911647.0,35573641.0,35949805.0,37796783.0,39223374.0,39556102.0,38100167.0,36427224.0,34898859.0,33758583.0,34370765.0,36879312.0,38103095.0,36590058.0,37779084.0,32341222.0,32308514.0,33653555.0,35399701.0,35926411.0,34793852.0,33116782.0,31169635.0,31370499.0,30207856.0,28520701.0,14565492.0,13229247.0,14556753.0,16049954.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL--IN",2337.89,8671746,30347839.0,31362713.0,30383958.0,30747395.0,64533972.0,64554369.0,66261349.0,69953980.0,70427812.0,72342624.0,72121795.0,69609764.0,67726987.0,67677915.0,68590955.0,72064297.0,74550584.0,76937575.0,71767204.0,70534886.0,72349785.0,74246584.0,73603166.0,74382121.0,72631172.0,72289606.0,70592215.0,68446239.0,61456663.0,16731031.0,14080750.0,23791702.0,31988076.0
50182,"Pace, the Suburban Bus Division of the Regional Transportation Authority - ADA Paratransit Services",Arlington Heights,IL,"Chicago, IL--IN",2337.89,8671746,,,,,,,,,,,,,,,,,2623611.0,2725799.0,2785569.0,2769464.0,3416326.0,3682388.0,3896206.0,4068918.0,4172105.0,4116466.0,4115449.0,4055615.0,4008770.0,2150973.0,2331139.0,2648288.0,3013547.0
50521,Chicago Water Taxi (Wendella) (CWT),Chicago,IL,"Chicago, IL--IN",2337.89,8671746,,,,,,,,,,,,,,,,,,,,,,,,,,,400896.0,403032.0,412966.0,14924.0,10763.0,16936.0,14850.0
50047,Bloomington-Normal Public Transit System,Normal,IL,"Bloomington--Normal, IL",50.36,134100,821092.0,750417.0,762339.0,793520.0,713447.0,794059.0,819069.0,856714.0,824726.0,834527.0,835223.0,834968.0,717350.0,1518297.0,1314593.0,1563820.0,1418687.0,1732157.0,1643192.0,1261374.0,1849234.0,2083947.0,2067276.0,2587345.0,2728811.0,2503042.0,2301007.0,2330123.0,2533469.0,2188176.0,1550398.0,1795759.0,2125519.0
50050,Indianapolis and Marion County Public Transportation (IPTC),Indianapolis,IN,"Indianapolis, IN",722.55,1699881,11657098.0,11575586.0,11092354.0,11413554.0,10869182.0,12066080.0,9707866.0,10367253.0,11239356.0,11717910.0,10703334.0,10247493.0,11324573.0,9299526.0,8810183.0,10033987.0,9409066.0,9890098.0,8449880.0,8778098.0,9512303.0,10248603.0,10526681.0,10577224.0,9951627.0,9494784.0,9064009.0,9119074.0,9517965.0,5907773.0,5203919.0,5751302.0,6888880.0
50209,Central Indiana Regional Transportation Authority (CIRTA),Indianapolis,IN,"Indianapolis, IN",722.55,1699881,,,,,,,,,,,,,,,,,,,,,,57291.0,96515.0,111780.0,111535.0,126141.0,109605.0,115669.0,123647.0,69228.0,81796.0,147038.0,77455.0
50342,Hendricks County Sycamore Services - Transportation Department,Danville,IN,"Indianapolis, IN",722.55,1699881,,,,,,,,,,,,,,,,,56734.0,61240.0,68609.0,82099.0,82734.0,102686.0,111397.0,101530.0,103312.0,116904.0,72599.0,59559.0,59450.0,31984.0,32647.0,38797.0,46443.0
50051,Greater Lafayette Public Transportation Corporation (GLPTC),Lafayette,IN,"Lafayette, IN",68.74,157100,1906646.0,1862277.0,1911402.0,1950702.0,1931830.0,1885380.0,1656384.0,1695702.0,2135333.0,2810166.0,3128395.0,3544986.0,3910057.0,4255571.0,4251685.0,4346081.0,4664881.0,5028088.0,4741647.0,4946242.0,5273897.0,5276501.0,5458986.0,5274218.0,4984644.0,4794873.0,4583247.0,4740475.0,5099775.0,2324834.0,2499501.0,3620148.0,4447311.0
50052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN--MI",147.93,278921,3179087.0,3181246.0,2482482.0,2497613.0,1805555.0,2531237.0,2622640.0,2619413.0,2637022.0,2505989.0,2742958.0,2606970.0,2548041.0,2637820.0,3106808.0,3428736.0,3515050.0,2831544.0,2515051.0,2153599.0,2255929.0,2304891.0,2296904.0,2189389.0,1940020.0,1741129.0,1645289.0,1598631.0,1596172.0,939294.0,989347.0,1157406.0,1252820.0
50053,City of Terre Haute (THTU) - Transit,Terre Haute,IN,"Terre Haute, IN",46.83,79862,488899.0,448805.0,432791.0,301124.0,291846.0,318008.0,908523.0,200123.0,75900.0,186181.0,162679.0,161814.0,162397.0,163548.0,200298.0,184548.0,228601.0,335640.0,316116.0,291853.0,357432.0,379597.0,411102.0,427609.0,396189.0,339507.0,277108.0,259078.0,237867.0,144126.0,129031.0,131633.0,145758.0
50054,Muncie Indiana Transit System (MITS),Muncie,IN,"Muncie, IN",48.2,84382,1105135.0,1105135.0,890892.0,1138478.0,1138478.0,1183687.0,1231875.0,1270264.0,1309740.0,1371815.0,1385850.0,1364250.0,1379200.0,1584542.0,1836406.0,2133131.0,2093244.0,2096050.0,1933394.0,1991693.0,1986808.0,2010931.0,1986082.0,1922062.0,1902051.0,1613032.0,1433005.0,1391256.0,1408230.0,810108.0,747389.0,838726.0,919115.0
50056,Greater Peoria Mass Transit District (GPMTD),Peoria,IL,"Peoria, IL",145.79,259781,2414571.0,2627053.0,2286324.0,2176068.0,2133292.0,1874774.0,1874774.0,1876250.0,1870314.0,1915827.0,1873919.0,1896786.0,1818134.0,2043180.0,2392646.0,2632095.0,2265715.0,2537548.0,2785555.0,2858795.0,2952966.0,3162899.0,3376486.0,3476822.0,3574256.0,3173439.0,2850323.0,2826657.0,2750322.0,2359815.0,1868767.0,1656820.0,1871743.0
